"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
1,"MWS-040","Proposal","General Description","Table 2.1: Administrative details of MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_1.csv",""
2,"MWS-040","Proposal","Land Cover /Land Use Types and Data","Table 2.2: Land use and land cover details of MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_2.csv",""
3,"MWS-040","Proposal","Climate Details in MWS-040","Table 2.3: Monthly average rainfall details of the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_3.csv",""
4,"MWS-040","Proposal","Climate Details in MWS-040","Table 2.4: Monthly average temperature details of the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_4.csv",""
5,"MWS-040","Proposal","Population Demographics","Table 2.5: GN-wise demographic details of the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_5.csv",""
6,"MWS-040","Proposal","Population Demographics","Table 2.6: Age group categorization of the population of MWS-040 (GN-wise)","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_6.csv",""
7,"MWS-040","Proposal","Population Demographics","Table 2.7: Occupational details of the community of MWS-040 (GN-wise)","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_2_7.csv",""
8,"MWS-040","Proposal","Soil and Water Conservation","Table 5.1: Distribution of soil erosion hazard classes in MWS-040.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_1.csv",""
9,"MWS-040","Proposal","Soil and Water Conservation","Table 5.2: Key ON-FARM activties proposed for soil and water conservation in MWS-040 belongs to Nildandahinna DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_2.csv",""
10,"MWS-040","Proposal","Soil and Water Conservation","Table 5.3: Details of Reported landslides in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_3.csv",""
11,"MWS-040","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.4: Estimates for Water Source Protection in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_4.csv",""
12,"MWS-040","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.5: Estimates for Domestic Water Supply in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_5.csv",""
13,"MWS-040","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.6: Estimates for minor irrigation related proposal in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_6.csv",""
14,"MWS-040","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.7: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_7.csv",""
15,"MWS-040","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.8: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_8.csv",""
16,"MWS-040","Proposal","Water Quality Improvement","Table 5.9: Details related to water pollution in MWS-040 to the Nildandahinna DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_9.csv",""
17,"MWS-040","Proposal","Conservation of Stream Reservations","Table 5.10: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_10.csv",""
18,"MWS-040","Proposal","Conservation of Stream Reservations","Table 5.11: Cost estimate of stream protection related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_11.csv",""
19,"MWS-040","Proposal","Conservation of Stream Reservations","Table 5.12: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_12.csv",""
20,"MWS-040","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.13: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_13.csv",""
21,"MWS-040","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.14: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_14.csv",""
22,"MWS-040","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.15: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_15.csv",""
23,"MWS-040","Proposal","Forest Management","Table 5.16: Vegetation types in the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_16.csv",""
24,"MWS-040","Proposal","Forest Management","Table 5.17: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_17.csv",""
25,"MWS-040","Proposal","Forest Management","Table 5.18: Some characteristic species recorded in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_18.csv",""
26,"MWS-040","Proposal","Forest Management","Table 5.19: Primary causes of forest degradation in major reserves within MWS-040.","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_19.csv",""
27,"MWS-040","Proposal","Forest Management","Table 5.20: Forest reserves and their protection status in MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_20.csv",""
28,"MWS-040","Proposal","Forest Management","Table 5.21: Causes of forest fires in the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_21.csv",""
29,"MWS-040","Proposal","Forest Management","Table 5.22: Stakeholder involvement in the MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_22.csv",""
30,"MWS-040","Proposal","Tea Land Management","Table 5.23: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_23.csv",""
31,"MWS-040","Proposal","Tea Land Management","Table 5.24: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_24.csv",""
32,"MWS-040","Proposal","Tea Land Management","Table 5.25: Five-year plan MWS-040","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_25.csv",""
33,"MWS-040","Proposal","Tea Land Management","Table 5.26: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_26.csv",""
34,"MWS-040","Proposal","Livelihood Development","Table 5.27: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_27.csv",""
35,"MWS-040","Proposal","Livelihood Development","Table 5.28: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_28.csv",""
36,"MWS-040","Proposal","Livelihood Development","Table 5.29: Annual production of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_29.csv",""
37,"MWS-040","Proposal","Livelihood Development","Table 5.30: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_30.csv",""
38,"MWS-040","Proposal","Livelihood Development","Table 5.31: Risk mitigation plans providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_31.csv",""
39,"MWS-040","Proposal","Livelihood Development","Table 5.32: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_32.csv",""
40,"MWS-040","Proposal","Livelihood Development","Table 5.33: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_33.csv",""
41,"MWS-040","Proposal","Training and Capacity Development","Table 5.34: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_34.csv",""
42,"MWS-040","Proposal","Training and Capacity Development","Table 5.35: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_35.csv",""
43,"MWS-040","Proposal","Training and Capacity Development","Table 5.36: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_040/Table_5_36.csv",""
