"Table 5.25: Estimates for streams Protection in MWS-037","","","","","",""
"GND No","X Name of Spring and place","N","E","Observation","Description","Amount  LKR"
"518","Batapele Kandura","7.096807","80.920532","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518","Namikeene Kandura","7.095697","80.919452","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518","Meeriyagaha Ulpatha Kandura","7.095617","80.919462","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518","Mahalande Kandura","7.097877","80.919592","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518","Alukulpotha Kandura","7.0955597","80.919512","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518B","Bulathwatta Kandura","7.099447","80.919622","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","183,175"
"518B","Paragahalanda Kandura","7.103966","80.918462","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","114,520"
"518B","Paragahalanda Kandura","7.103966","80.915232","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","399,875"
"518B","Wewe Pihilla Kandura","7.100037","80.918742","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","239,275"
"518B","Iringu Kotuwa Kandura","7.101376","80.919322","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","161,725"
"518B","Bulathwatta Boundary Kandura","7.099237","80.918972","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","196,375"
"518C","Harakolagolla Kandura","7.103146","80.924731","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","174,925"
"518C","Keenagolla Kandura","7.100496","80.928341","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","161,725"
"518C","Karandagahayata Kandura","7.103266","80.926791","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","161,725"
"518C","Ilukpalassa Kandura","7.105486","80.93349","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","161,725"
"518C","Galkadawala Kandura","7.098467","80.93166","During the rainy season when too much water flows, Bank erosion occurs","9\" thk flat Rubble paving  Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","114,520"
"521","Kuda Oya and Uma Oya","7.101886","80.942709","Located within the wildlife reserve, The place where Kuda Oya (Madulu Oya) join to Uma Oya is located here","Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,Greengramasacovercrop","321,200"
"521","Dimbul Kandura","7.105586","80.939799","During the rainy season when too much water flows, Bank erosion occurs","Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,GreengramasacovercropPlantingBamboospeciesandVetivergrassorRiparianspecies","160,600"
"521","Puundalu Kandura","7.115535","80.93217","During the rainy season when too much water flows, Bank erosion occurs","Stream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5m x1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomly mixedseedlingsandplantingat3.5mx3.5mgridintervalVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat 1.5mspacingin2rows,BetelplantsVPat3mspacingin1row,GreengramasacovercropPlantingBamboospeciesandVetivergrassorRiparianspecies","160,600"
,,,,"Total",,"3,627,840"
,,,,"Total with 10% contingencies","3,990,624.00",
